workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
C,vacuum,2f_slru,pread,128,4,0,0.00,100.00,101.98,3270.93,3372.91,1.48,0.00,30.00,1.94,54722660
C,vacuum,2f_slru,async,128,4,0,0.00,100.00,101.45,826.77,928.22,1.48,0.00,30.00,1.94,54723752
C,ta,layers_5,pread,128,4,0,0.00,100.00,841.44,446.68,1288.12,1.61,25.00,27.00,1.94,54723368
C,ta,layers_5,async,128,4,0,0.00,100.00,910.34,256.84,1167.18,1.62,25.00,27.00,1.94,54725516
C,ta,layers_92,pread,128,4,0,0.00,100.00,488.13,1050.15,1538.28,1.64,24.00,28.00,1.94,54729464
C,ta,layers_92,async,128,4,0,0.00,100.00,481.12,354.65,835.77,1.60,24.00,28.00,1.94,54730560
C,ta,2d,pread,128,4,0,0.00,100.00,457.08,1009.90,1466.98,1.61,24.00,28.00,1.94,54730368
C,ta,2d,async,128,4,0,0.00,64.60,476.96,302.50,779.46,1.63,24.00,28.00,1.94,54732912
C,ta,2e_K10,pread,128,4,0,0.00,100.00,185.82,2052.10,2237.92,1.61,23.00,34.00,1.94,54732744
C,ta,2e_K10,async,128,4,0,0.00,100.00,187.27,316.48,503.75,1.61,23.00,34.00,1.94,54733760
C,ta,2e_K500,pread,128,4,0,0.00,100.00,188.62,3715.66,3904.28,1.55,0.00,38.00,1.94,54734492
C,ta,2e_K500,async,128,4,0,0.00,100.00,187.44,845.38,1032.82,1.55,0.00,38.00,1.94,54735252
C,ta,2f_slru,pread,128,4,0,0.00,100.00,100.31,3684.96,3785.27,1.58,0.00,36.00,1.94,54735684
C,ta,2f_slru,async,128,4,0,0.00,100.00,104.76,1075.58,1180.34,1.55,0.00,36.00,1.94,54737340
A,orig,baseline,baseline,128,5,0,0.00,0.00,430.51,0.00,430.51,2.12,180.00,270.00,1.94,54736636
A,vacuum,baseline,baseline,128,5,0,0.00,0.00,634.35,0.00,634.35,2.00,142.00,219.00,1.94,54738324
A,ta,baseline,baseline,128,5,0,0.00,0.00,650.14,0.00,650.14,2.17,177.00,277.00,1.94,54738340
B,orig,baseline,baseline,128,5,0,0.00,0.00,725.41,0.00,725.41,2.28,181.00,273.00,1.95,54738700
B,vacuum,baseline,baseline,128,5,0,0.00,0.00,1027.26,0.00,1027.26,2.14,144.00,237.00,1.95,54738780
B,ta,baseline,baseline,128,5,0,0.00,0.00,796.59,0.00,796.59,2.33,182.00,277.00,1.95,54738380
C,orig,baseline,baseline,128,5,0,0.00,0.00,1086.49,0.00,1086.49,1.60,24.00,25.00,1.95,54740232
C,vacuum,baseline,baseline,128,5,0,0.00,0.00,1003.58,0.00,1003.58,1.53,14.00,33.00,1.95,54740684
C,ta,baseline,baseline,128,5,0,0.00,0.00,1005.42,0.00,1005.42,1.62,25.00,27.00,1.95,54715156
A,orig,layers_5,pread,128,5,0,0.00,100.00,153.72,627.32,781.04,2.18,180.00,271.00,1.95,54716176
A,orig,layers_5,async,128,5,0,0.00,100.00,374.22,255.31,629.53,2.15,180.00,271.00,1.95,54716020
A,orig,layers_92,pread,128,5,0,0.00,100.00,150.11,8133.56,8283.67,2.16,177.00,286.00,1.95,54722508
A,orig,layers_92,async,128,5,0,0.00,100.00,378.50,402.08,780.58,2.15,178.00,283.00,1.95,54723380
A,orig,2d,pread,128,5,0,0.00,100.00,160.29,1879.73,2040.02,2.17,177.00,286.00,1.95,54723152
A,orig,2d,async,128,5,0,0.00,100.00,1172.68,274.07,1446.75,2.19,178.00,283.00,1.95,54728480
A,orig,2e_K10,pread,128,5,0,0.00,100.00,149.60,2697.75,2847.35,2.19,181.00,287.00,1.95,54727264
A,orig,2e_K10,async,128,5,0,0.00,100.00,380.51,287.57,668.08,2.14,181.00,287.00,1.95,54726996
A,orig,2e_K500,pread,128,5,0,0.00,100.00,153.49,20641.56,20795.05,2.18,168.00,427.00,1.95,54727832
A,orig,2e_K500,async,128,5,0,0.00,100.00,156.09,1068.78,1224.87,2.12,179.00,413.00,1.95,54734820
A,orig,2f_slru,pread,128,5,0,0.00,100.00,107.61,17905.08,18012.69,1.59,0.00,278.00,1.95,54734648
A,orig,2f_slru,async,128,5,0,0.00,100.00,104.89,7380.45,7485.34,1.60,0.00,278.00,1.95,54731296
A,vacuum,layers_5,pread,128,5,0,0.00,100.00,186.34,774.09,960.43,2.05,143.00,221.00,1.95,54733612
A,vacuum,layers_5,async,128,5,0,0.00,100.00,550.65,258.14,808.79,2.09,143.00,219.00,1.95,54734540
A,vacuum,layers_92,pread,128,5,0,0.00,100.00,190.36,7561.08,7751.44,2.05,142.00,231.00,1.95,54734560
A,vacuum,layers_92,async,128,5,0,0.00,100.00,492.46,370.89,863.35,2.02,142.00,229.00,1.95,54737196
A,vacuum,2d,pread,128,5,0,0.00,100.00,186.86,1376.86,1563.72,2.08,142.00,231.00,1.95,54737808
A,vacuum,2d,async,128,5,0,0.00,100.00,554.79,273.13,827.92,2.05,142.00,229.00,1.95,54737104
A,vacuum,2e_K10,pread,128,5,0,0.00,100.00,185.42,2251.08,2436.50,2.09,143.00,238.00,1.95,54737456
A,vacuum,2e_K10,async,128,5,0,0.00,100.00,494.96,290.20,785.16,2.00,143.00,236.00,1.95,54738896
A,vacuum,2e_K500,pread,128,5,0,0.00,100.00,198.11,44596.79,44794.90,1.99,138.00,360.00,1.95,54739560
A,vacuum,2e_K500,async,128,5,0,0.00,17.40,257.72,919.83,1177.55,2.05,145.00,332.00,1.95,54731792
A,vacuum,2f_slru,pread,128,5,0,0.00,100.00,107.58,13831.92,13939.50,1.59,0.00,214.00,1.95,54732176
A,vacuum,2f_slru,async,128,5,0,0.00,100.00,101.33,5699.41,5800.74,1.59,0.00,214.00,1.95,54732724
A,ta,layers_5,pread,128,5,0,0.00,100.00,482.09,474.09,956.18,2.16,177.00,278.00,1.95,54731216
A,ta,layers_5,async,128,5,0,0.00,100.00,481.95,295.21,777.16,2.17,177.00,276.00,1.95,54732800
A,ta,layers_92,pread,128,5,0,0.00,100.00,187.87,1092.85,1280.72,2.19,175.00,275.00,1.96,54734020
A,ta,layers_92,async,128,5,0,0.00,100.00,429.31,405.68,834.99,2.13,176.00,276.00,1.96,54733892
A,ta,2d,pread,128,5,0,0.00,100.00,194.47,2698.04,2892.51,2.23,176.00,276.00,1.96,54734508
A,ta,2d,async,128,5,0,0.00,72.10,437.75,341.14,778.89,2.12,176.00,276.00,1.96,54734264
A,ta,2e_K10,pread,128,5,0,0.00,100.00,207.08,2050.95,2258.03,2.18,179.00,282.00,1.96,54734116
A,ta,2e_K10,async,128,5,0,0.00,100.00,397.11,360.41,757.52,2.34,179.00,281.00,1.96,54734572
A,ta,2e_K500,pread,128,5,0,0.00,100.00,190.99,17405.67,17596.66,2.09,170.00,413.00,1.96,54734420
A,ta,2e_K500,async,128,5,0,0.00,26.90,198.22,1045.86,1244.08,2.13,178.00,397.00,1.96,54736488
A,ta,2f_slru,pread,128,5,0,0.00,100.00,109.03,17185.89,17294.92,1.60,0.00,279.00,1.96,54736824
A,ta,2f_slru,async,128,5,0,0.00,100.00,101.27,7442.58,7543.85,1.60,0.00,279.00,1.96,54734792
B,orig,layers_5,pread,128,5,0,0.00,100.00,374.07,670.36,1044.43,2.36,181.00,273.00,1.96,54737196
B,orig,layers_5,async,128,5,0,0.00,100.00,384.59,296.53,681.12,2.25,182.00,272.00,1.96,54737264
B,orig,layers_92,pread,128,5,0,0.00,100.00,394.93,8286.56,8681.49,2.28,180.00,281.00,1.96,54737544
B,orig,layers_92,async,128,5,0,0.00,100.00,390.10,443.17,833.27,2.30,181.00,277.00,1.96,54738384
B,orig,2d,pread,128,5,0,0.00,100.00,387.24,1941.18,2328.42,2.30,180.00,281.00,1.96,54722664
B,orig,2d,async,128,5,0,0.00,100.00,386.60,312.36,698.96,2.29,181.00,278.00,1.96,54729904
B,orig,2e_K10,pread,128,5,0,0.00,100.00,394.33,2920.07,3314.40,2.25,180.00,282.00,1.96,54730660
B,orig,2e_K10,async,128,5,0,0.00,100.00,380.57,331.82,712.39,2.26,181.00,280.00,1.96,54729568
B,orig,2e_K500,pread,128,5,0,0.00,100.00,412.38,18931.32,19343.70,2.22,168.00,386.00,1.96,54731916
B,orig,2e_K500,async,128,5,0,0.00,100.00,429.91,1118.39,1548.30,2.26,186.00,327.00,1.96,54773248
B,orig,2f_slru,pread,128,5,0,0.00,100.00,104.68,18084.30,18188.98,1.71,0.00,278.00,1.96,54723720
B,orig,2f_slru,async,128,5,0,0.00,100.00,104.64,7465.70,7570.34,1.71,0.00,278.00,1.96,54721508
B,vacuum,layers_5,pread,128,5,0,0.00,100.00,508.86,779.35,1288.21,2.21,142.00,238.00,1.96,54724348
B,vacuum,layers_5,async,128,5,0,0.00,100.00,512.98,267.01,779.99,2.17,143.00,235.00,1.96,54724860
B,vacuum,layers_92,pread,128,5,0,0.00,100.00,587.80,7780.41,8368.21,2.14,144.00,238.00,1.96,54726196
B,vacuum,layers_92,async,128,5,0,0.00,100.00,516.68,387.38,904.06,2.23,145.00,235.00,1.96,54727184
B,vacuum,2d,pread,128,5,0,0.00,100.00,511.43,1394.55,1905.98,2.17,144.00,238.00,1.96,54727704
B,vacuum,2d,async,128,5,0,0.00,100.00,506.85,272.00,778.85,2.14,145.00,235.00,1.96,54729748
B,vacuum,2e_K10,pread,128,5,0,0.00,100.00,514.66,2253.80,2768.46,2.15,144.00,241.00,1.96,54730068
B,vacuum,2e_K10,async,128,5,0,0.00,100.00,491.74,291.21,782.95,2.16,145.00,238.00,1.96,54730048
B,vacuum,2e_K500,pread,128,5,0,0.00,100.00,383.46,20665.48,21048.94,1.73,10.00,239.00,1.96,54729544
B,vacuum,2e_K500,async,128,5,0,0.00,100.00,393.25,1074.06,1467.31,2.14,151.00,280.00,1.96,54731408
B,vacuum,2f_slru,pread,128,5,0,0.00,100.00,109.50,14345.59,14455.09,1.70,0.00,214.00,1.96,54731028
B,vacuum,2f_slru,async,128,5,0,0.00,100.00,106.84,5730.66,5837.50,1.75,0.00,214.00,1.96,54724392
B,ta,layers_5,pread,128,5,0,0.00,100.00,593.20,440.35,1033.55,2.34,182.00,277.00,1.96,54724612
B,ta,layers_5,async,128,5,0,0.00,100.00,528.54,257.46,786.00,2.34,182.00,275.00,1.96,54724560
B,ta,layers_92,pread,128,5,0,0.00,100.00,595.77,1098.60,1694.37,2.26,180.00,275.00,1.96,54727048
B,ta,layers_92,async,128,5,0,0.00,100.00,572.17,364.51,936.68,2.29,181.00,275.00,1.96,54727636
B,ta,2d,pread,128,5,0,0.00,100.00,572.82,1033.37,1606.19,2.37,180.00,277.00,1.96,54727336
B,ta,2d,async,128,5,0,0.00,77.50,583.22,299.18,882.40,2.30,181.00,275.00,1.96,54729808
B,ta,2e_K10,pread,128,5,0,0.00,100.00,602.19,2699.96,3302.15,2.35,180.00,279.00,1.96,54730124
B,ta,2e_K10,async,128,5,0,0.00,80.00,592.76,310.69,903.45,2.25,181.00,278.00,1.96,54730044
B,ta,2e_K500,pread,128,5,0,0.00,100.00,519.05,17894.27,18413.32,2.21,171.00,372.00,1.96,54730728
B,ta,2e_K500,async,128,5,0,0.00,17.00,5968.10,923.58,6891.68,2.40,186.00,316.00,1.96,54732156
B,ta,2f_slru,pread,128,5,0,0.00,100.00,110.68,18198.72,18309.40,1.71,0.00,279.00,1.96,54732588
B,ta,2f_slru,async,128,5,0,0.00,100.00,105.26,7400.83,7506.09,1.73,0.00,279.00,1.96,54730320
C,orig,layers_5,pread,128,5,0,0.00,100.00,1017.47,626.19,1643.66,1.60,24.00,25.00,1.96,54733604
C,orig,layers_5,async,128,5,0,0.00,100.00,1019.91,259.70,1279.61,1.65,24.00,25.00,1.96,54735092
C,orig,layers_92,pread,128,5,0,0.00,100.00,635.09,8254.48,8889.57,1.59,24.00,25.00,1.97,54734108
C,orig,layers_92,async,128,5,0,0.00,100.00,637.80,390.79,1028.59,1.60,24.00,25.00,1.97,54736096
C,orig,2d,pread,128,5,0,0.00,100.00,635.28,547.07,1182.35,1.59,24.00,25.00,1.97,54735336
C,orig,2d,async,128,5,0,0.00,100.00,635.21,254.19,889.40,1.59,24.00,25.00,1.97,54736500
C,orig,2e_K10,pread,128,5,0,0.00,100.00,156.32,1398.31,1554.63,1.60,23.00,33.00,1.97,54735852
C,orig,2e_K10,async,128,5,0,0.00,100.00,151.75,276.88,428.63,1.60,23.00,33.00,1.97,54732056
C,orig,2e_K500,pread,128,5,0,0.00,100.00,150.80,2290.78,2441.58,1.54,0.00,36.00,1.97,54735308
C,orig,2e_K500,async,128,5,0,0.00,65.40,155.74,682.22,837.96,1.54,0.00,36.00,1.97,54736324
C,orig,2f_slru,pread,128,5,0,0.00,100.00,101.49,2992.66,3094.15,1.54,0.00,36.00,1.97,54736884
C,orig,2f_slru,async,128,5,0,0.00,100.00,99.54,1069.06,1168.60,1.54,0.00,36.00,1.97,54737700
C,vacuum,layers_5,pread,128,5,0,0.00,100.00,874.53,774.92,1649.45,1.54,14.00,33.00,1.97,54736872
C,vacuum,layers_5,async,128,5,0,0.00,100.00,827.38,256.70,1084.08,1.53,14.00,33.00,1.97,54737632
C,vacuum,layers_92,pread,128,5,0,0.00,100.00,502.30,7674.66,8176.96,1.56,14.00,36.00,1.97,54738128
C,vacuum,layers_92,async,128,5,0,0.00,100.00,479.79,387.42,867.21,1.56,14.00,36.00,1.97,54738448
C,vacuum,2d,pread,128,5,0,0.00,100.00,493.76,604.39,1098.15,1.54,14.00,36.00,1.97,54738464
C,vacuum,2d,async,128,5,0,0.00,100.00,491.94,254.82,746.76,1.54,14.00,36.00,1.97,54738924
C,vacuum,2e_K10,pread,128,5,0,0.00,100.00,236.94,1433.60,1670.54,1.55,12.00,44.00,1.97,54739004
C,vacuum,2e_K10,async,128,5,0,0.00,100.00,183.94,265.56,449.50,1.53,12.00,44.00,1.97,54738184
C,vacuum,2e_K500,pread,128,5,0,0.00,100.00,184.42,2441.60,2626.02,1.51,0.00,30.00,1.97,54738416
C,vacuum,2e_K500,async,128,5,0,0.00,55.00,187.82,702.83,890.65,1.48,0.00,30.00,1.97,54738636
C,vacuum,2f_slru,pread,128,5,0,0.00,100.00,102.51,3271.96,3374.47,1.47,0.00,30.00,1.97,54738644
C,vacuum,2f_slru,async,128,5,0,0.00,100.00,99.03,806.68,905.71,1.51,0.00,30.00,1.97,54738364
C,ta,layers_5,pread,128,5,0,0.00,100.00,813.20,435.45,1248.65,1.61,25.00,27.00,1.97,54742096
C,ta,layers_5,async,128,5,0,0.00,100.00,904.71,257.77,1162.48,1.61,25.00,27.00,1.97,54743268
C,ta,layers_92,pread,128,5,0,0.00,100.00,491.64,1043.88,1535.52,1.62,24.00,28.00,1.97,54742496
C,ta,layers_92,async,128,5,0,0.00,51.10,471.90,361.25,833.15,1.60,24.00,28.00,1.97,54743932
C,ta,2d,pread,128,5,0,0.00,100.00,454.24,1043.28,1497.52,1.61,24.00,28.00,1.97,54743056
C,ta,2d,async,128,5,0,0.00,100.00,484.70,310.95,795.65,1.61,24.00,28.00,1.97,54743920
C,ta,2e_K10,pread,128,5,0,0.00,100.00,189.76,1958.57,2148.33,1.60,23.00,34.00,1.97,54743576
C,ta,2e_K10,async,128,5,0,0.00,70.70,186.50,325.25,511.75,1.62,23.00,34.00,1.97,54743332
C,ta,2e_K500,pread,128,5,0,0.00,100.00,188.27,3610.20,3798.47,1.57,0.00,38.00,1.97,54744080
C,ta,2e_K500,async,128,5,0,0.00,29.10,186.73,1313.24,1499.97,1.55,0.00,38.00,1.97,54744548
C,ta,2f_slru,pread,128,5,0,0.00,100.00,99.69,3582.62,3682.31,1.54,0.00,36.00,1.97,54745344
C,ta,2f_slru,async,128,5,0,0.00,100.00,99.55,1105.65,1205.20,1.56,0.00,36.00,1.97,54745464
A,orig,baseline,baseline,128,6,0,0.00,0.00,493.09,0.00,493.09,2.18,180.00,270.00,1.97,54744276
A,vacuum,baseline,baseline,128,6,0,0.00,0.00,699.62,0.00,699.62,2.05,142.00,219.00,1.97,54745244
A,ta,baseline,baseline,128,6,0,0.00,0.00,716.70,0.00,716.70,2.20,177.00,277.00,1.97,54744996
B,orig,baseline,baseline,128,6,0,0.00,0.00,725.20,0.00,725.20,2.28,181.00,273.00,1.97,54745564
B,vacuum,baseline,baseline,128,6,0,0.00,0.00,925.61,0.00,925.61,2.11,144.00,237.00,1.97,54744660
B,ta,baseline,baseline,128,6,0,0.00,0.00,762.72,0.00,762.72,2.27,182.00,277.00,1.97,54744936
C,orig,baseline,baseline,128,6,0,0.00,0.00,1058.33,0.00,1058.33,1.60,24.00,25.00,1.97,54745772
C,vacuum,baseline,baseline,128,6,0,0.00,0.00,1001.46,0.00,1001.46,1.54,14.00,33.00,1.97,54745732
C,ta,baseline,baseline,128,6,0,0.00,0.00,854.94,0.00,854.94,1.61,25.00,27.00,1.97,54744448
A,orig,layers_5,pread,128,6,0,0.00,100.00,159.57,631.12,790.69,2.13,180.00,271.00,1.97,54744788
A,orig,layers_5,async,128,6,0,0.00,100.00,304.23,260.02,564.25,2.18,180.00,271.00,1.97,54745060
A,orig,layers_92,pread,128,6,0,0.00,100.00,155.06,7991.95,8147.01,2.17,177.00,286.00,1.97,54744860
A,orig,layers_92,async,128,6,0,0.00,100.00,331.36,389.77,721.13,2.16,178.00,283.00,1.97,54745312
A,orig,2d,pread,128,6,0,0.00,100.00,151.26,1869.51,2020.77,2.17,177.00,286.00,1.97,54744956
A,orig,2d,async,128,6,0,0.00,100.00,379.37,576.77,956.14,2.23,178.00,283.00,1.97,54745452
A,orig,2e_K10,pread,128,6,0,0.00,100.00,155.55,2728.61,2884.16,2.19,181.00,287.00,1.97,54733988
A,orig,2e_K10,async,128,6,0,0.00,100.00,348.05,284.56,632.61,2.14,181.00,287.00,1.97,54743108
A,orig,2e_K500,pread,128,6,0,0.00,100.00,162.34,20759.40,20921.74,2.20,168.00,430.00,1.97,54744260
A,orig,2e_K500,async,128,6,0,0.00,100.00,157.36,1062.22,1219.58,2.15,179.00,415.00,1.97,54745272
A,orig,2f_slru,pread,128,6,0,0.00,100.00,106.58,18347.84,18454.42,1.59,0.00,278.00,1.97,54745988
A,orig,2f_slru,async,128,6,0,0.00,100.00,106.04,7387.43,7493.47,1.61,0.00,278.00,1.97,54746244
A,vacuum,layers_5,pread,128,6,0,0.00,100.00,185.63,773.77,959.40,2.06,143.00,221.00,1.98,54745172
A,vacuum,layers_5,async,128,6,0,0.00,100.00,558.58,260.69,819.27,2.09,143.00,219.00,1.98,54745560
A,vacuum,layers_92,pread,128,6,0,0.00,100.00,191.91,7624.38,7816.29,2.04,142.00,231.00,1.98,54745732
A,vacuum,layers_92,async,128,6,0,0.00,100.00,562.07,379.59,941.66,2.05,142.00,229.00,1.98,54745556
A,vacuum,2d,pread,128,6,0,0.00,100.00,185.08,1378.64,1563.72,2.02,142.00,231.00,1.98,54745464
A,vacuum,2d,async,128,6,0,0.00,100.00,554.17,267.54,821.71,2.05,142.00,229.00,1.98,54745460
A,vacuum,2e_K10,pread,128,6,0,0.00,100.00,187.85,2228.60,2416.45,2.11,143.00,238.00,1.98,54745912
A,vacuum,2e_K10,async,128,6,0,0.00,100.00,552.35,289.23,841.58,2.05,143.00,236.00,1.98,54746580
A,vacuum,2e_K500,pread,128,6,0,0.00,100.00,202.11,44869.96,45072.07,1.98,138.00,359.00,1.98,54747316
A,vacuum,2e_K500,async,128,6,0,0.00,100.00,189.83,1087.65,1277.48,2.02,145.00,331.00,1.98,54746592
A,vacuum,2f_slru,pread,128,6,0,0.00,100.00,106.83,13915.18,14022.01,1.59,0.00,214.00,1.98,54747744
A,vacuum,2f_slru,async,128,6,0,0.00,100.00,106.23,5778.35,5884.58,1.63,0.00,214.00,1.98,54748248
A,ta,layers_5,pread,128,6,0,0.00,100.00,489.00,473.38,962.38,2.17,177.00,278.00,1.98,54747444
A,ta,layers_5,async,128,6,0,0.00,100.00,532.57,299.28,831.85,2.19,177.00,276.00,1.98,54748468
A,ta,layers_92,pread,128,6,0,0.00,100.00,189.72,1050.23,1239.95,2.14,175.00,275.00,1.98,54734244
A,ta,layers_92,async,128,6,0,0.00,100.00,426.53,409.65,836.18,2.13,176.00,276.00,1.98,54734316
A,ta,2d,pread,128,6,0,0.00,100.00,723.61,1051.51,1775.12,2.23,176.00,276.00,1.98,54740172
A,ta,2d,async,128,6,0,0.00,72.10,444.19,341.59,785.78,2.22,176.00,276.00,1.98,54741316
A,ta,2e_K10,pread,128,6,0,0.00,100.00,196.52,2039.55,2236.07,2.18,179.00,282.00,1.98,54741196
A,ta,2e_K10,async,128,6,0,0.00,67.90,397.29,356.33,753.62,2.18,179.00,281.00,1.98,54741056
A,ta,2e_K500,pread,128,6,0,0.00,100.00,196.89,17844.17,18041.06,2.08,170.00,415.00,1.98,54742368
A,ta,2e_K500,async,128,6,0,0.00,27.60,240.97,1061.75,1302.72,2.12,178.00,397.00,1.98,54742468
A,ta,2f_slru,pread,128,6,0,0.00,100.00,104.65,16996.67,17101.32,1.62,0.00,279.00,1.98,54742164
A,ta,2f_slru,async,128,6,0,0.00,100.00,107.66,7383.54,7491.20,1.59,0.00,279.00,1.98,54739776
B,orig,layers_5,pread,128,6,0,0.00,100.00,382.04,661.40,1043.44,2.26,181.00,273.00,1.98,54743116
B,orig,layers_5,async,128,6,0,0.00,100.00,375.05,298.04,673.09,2.24,182.00,272.00,1.98,54743204
B,orig,layers_92,pread,128,6,0,0.00,100.00,388.64,8258.57,8647.21,2.27,180.00,280.00,1.98,54742440
B,orig,layers_92,async,128,6,0,0.00,100.00,6826.14,441.39,7267.53,2.38,181.00,278.00,1.98,54742180
B,orig,2d,pread,128,6,0,0.00,100.00,391.57,1928.34,2319.91,2.29,180.00,281.00,1.98,54742120
B,orig,2d,async,128,6,0,0.00,50.00,384.51,1567.54,1952.05,2.30,181.00,278.00,1.98,54742300
B,orig,2e_K10,pread,128,6,0,0.00,100.00,390.17,2895.54,3285.71,2.29,180.00,283.00,1.98,54742964
B,orig,2e_K10,async,128,6,0,0.00,100.00,376.01,330.39,706.40,2.25,181.00,280.00,1.98,54743380
B,orig,2e_K500,pread,128,6,0,0.00,100.00,382.64,27128.74,27511.38,2.20,168.00,388.00,1.98,54752380
B,orig,2e_K500,async,128,6,0,0.00,100.00,419.52,1145.99,1565.51,2.22,186.00,326.00,1.98,54745496
B,orig,2f_slru,pread,128,6,0,0.00,100.00,105.53,18595.63,18701.16,1.68,0.00,278.00,1.98,54747368
B,orig,2f_slru,async,128,6,0,0.00,100.00,110.26,7471.73,7581.99,1.71,0.00,278.00,1.98,54744068
B,vacuum,layers_5,pread,128,6,0,0.00,100.00,509.12,779.08,1288.20,2.15,142.00,238.00,1.98,54747304
B,vacuum,layers_5,async,128,6,0,0.00,100.00,512.68,265.00,777.68,2.15,143.00,235.00,1.98,54747316
B,vacuum,layers_92,pread,128,6,0,0.00,100.00,516.56,7809.03,8325.59,2.17,144.00,238.00,1.98,54746892
B,vacuum,layers_92,async,128,6,0,0.00,100.00,520.68,384.93,905.61,2.15,145.00,235.00,1.98,54746660
B,vacuum,2d,pread,128,6,0,0.00,100.00,511.01,1389.06,1900.07,2.20,144.00,238.00,1.98,54747296
B,vacuum,2d,async,128,6,0,0.00,100.00,506.91,274.81,781.72,2.14,145.00,235.00,1.98,54746964
B,vacuum,2e_K10,pread,128,6,0,0.00,100.00,513.80,2253.11,2766.91,2.13,144.00,241.00,1.98,54748028
B,vacuum,2e_K10,async,128,6,0,0.00,100.00,512.78,287.57,800.35,2.12,145.00,238.00,1.98,54749080
B,vacuum,2e_K500,pread,128,6,0,0.00,100.00,486.30,18473.26,18959.56,1.71,10.00,239.00,1.98,54749100
B,vacuum,2e_K500,async,128,6,0,0.00,18.40,1723.30,949.78,2673.08,2.21,151.00,285.00,1.98,54748488
B,vacuum,2f_slru,pread,128,6,0,0.00,100.00,103.88,14316.11,14419.99,1.67,0.00,214.00,1.98,54749800
B,vacuum,2f_slru,async,128,6,0,0.00,100.00,106.25,5734.53,5840.78,1.72,0.00,214.00,1.98,54750436
B,ta,layers_5,pread,128,6,0,0.00,100.00,590.91,478.38,1069.29,2.29,182.00,277.00,1.98,54750460
B,ta,layers_5,async,128,6,0,0.00,100.00,652.00,301.67,953.67,2.31,182.00,275.00,1.98,54750200
B,ta,layers_92,pread,128,6,0,0.00,100.00,592.41,3138.52,3730.93,2.32,180.00,275.00,1.98,54750576
B,ta,layers_92,async,128,6,0,0.00,53.30,574.81,411.37,986.18,2.31,181.00,275.00,1.98,54750452
B,ta,2d,pread,128,6,0,0.00,100.00,570.61,1070.88,1641.49,2.28,180.00,277.00,1.98,54753120
B,ta,2d,async,128,6,0,0.00,100.00,1191.44,343.92,1535.36,2.27,181.00,275.00,1.98,54749712
B,ta,2e_K10,pread,128,6,0,0.00,100.00,597.18,2348.26,2945.44,2.27,180.00,279.00,1.98,54750512
B,ta,2e_K10,async,128,6,0,0.00,80.00,595.67,355.53,951.20,2.28,181.00,278.00,1.98,54752016
B,ta,2e_K500,pread,128,6,0,0.00,100.00,614.83,24504.81,25119.64,2.27,171.00,372.00,1.98,54752536
B,ta,2e_K500,async,128,6,0,0.00,27.00,604.88,996.84,1601.72,2.25,186.00,318.00,1.98,54752468
B,ta,2f_slru,pread,128,6,0,0.00,100.00,105.72,18120.40,18226.12,1.69,0.00,279.00,1.98,54753236
B,ta,2f_slru,async,128,6,0,0.00,100.00,108.41,7384.51,7492.92,1.71,0.00,279.00,1.98,54750748
C,orig,layers_5,pread,128,6,0,0.00,100.00,890.68,663.52,1554.20,1.57,24.00,25.00,1.98,54753984
C,orig,layers_5,async,128,6,0,0.00,100.00,1018.07,302.04,1320.11,1.60,24.00,25.00,1.98,54754872
C,orig,layers_92,pread,128,6,0,0.00,100.00,602.56,8276.47,8879.03,1.60,24.00,25.00,1.98,54754424
C,orig,layers_92,async,128,6,0,0.00,100.00,631.90,438.75,1070.65,1.60,24.00,25.00,1.98,54755352
C,orig,2d,pread,128,6,0,0.00,100.00,630.52,590.18,1220.70,1.62,24.00,25.00,1.98,54743404
C,orig,2d,async,128,6,0,0.00,100.00,636.73,300.38,937.11,1.59,24.00,25.00,1.98,54744072
C,orig,2e_K10,pread,128,6,0,0.00,100.00,152.79,1440.07,1592.86,1.58,23.00,33.00,1.98,54743928
C,orig,2e_K10,async,128,6,0,0.00,100.00,152.64,314.85,467.49,1.59,23.00,33.00,1.98,54745092
C,orig,2e_K500,pread,128,6,0,0.00,100.00,155.76,2469.89,2625.65,1.52,0.00,36.00,1.98,54744596
C,orig,2e_K500,async,128,6,0,0.00,67.20,155.66,724.22,879.88,1.54,0.00,36.00,1.98,54745344
C,orig,2f_slru,pread,128,6,0,0.00,100.00,101.76,3017.27,3119.03,1.54,0.00,36.00,1.98,54745816
C,orig,2f_slru,async,128,6,0,0.00,100.00,104.68,1091.46,1196.14,1.52,0.00,36.00,1.98,54746752
C,vacuum,layers_5,pread,128,6,0,0.00,100.00,869.31,819.93,1689.24,1.51,14.00,33.00,1.98,54746708
C,vacuum,layers_5,async,128,6,0,0.00,100.00,889.05,303.44,1192.49,1.52,14.00,33.00,1.98,54734344
C,vacuum,layers_92,pread,128,6,0,0.00,100.00,501.81,7696.82,8198.63,1.51,14.00,36.00,1.98,54743976
C,vacuum,layers_92,async,128,6,0,0.00,100.00,514.10,427.50,941.60,1.50,14.00,36.00,1.98,54744948
C,vacuum,2d,pread,128,6,0,0.00,100.00,496.86,654.29,1151.15,1.51,14.00,36.00,1.98,54745048
C,vacuum,2d,async,128,6,0,0.00,100.00,507.50,301.14,808.64,1.51,14.00,36.00,1.98,54746868
